121.453406250000	18.0225422755833	0.0926083936282404	0.0480837234569286	119.524170833333	121.025650000000	128.836370833333	1.80318939096557	0.745116666666667	0.984115427667006	42.4381903478459	7.92815181010687	1.98239901180548	5.54025322503583	0.00446140434698787	1106.09207802114	1.07181110029211	10409059	53	38	16	8	7	3	1	1	1	0	0	1	1	0	0	0	1	1	0	1
120.125345833333	19.4665705356915	0.0940851682610954	0.0528207029816547	118.484004166667	119.440752083333	128.034666666667	1.77096559598966	0.788327083333333	0.986336425046019	36.1386219991853	5.44418371597138	1.51194230080331	6.00413869120963	0.00480716842272906	1123.21291523122	1.08763388510224	9820119 	38	33	12	9	6	4	2	3	1	0	1	1	0	0	1	1	1	0	0	1
122.460885416667	25.0217296868490	0.0901553663625372	0.0649375308472303	120.251262500000	122.182493750000	129.875220833333	1.91894753290099	0.770616666666667	0.981956500566295	34.4818792991333	4.24737318108279	1.41286449772517	7.85472041307282	0.00692995029379469	865.202353710363	1.14337877312561	8329637 	34	13	4	2	2	1	3	3	0	1	1	1	1	1	0	0	0	0	0	2
118.003408333333	16.0356745147455	0.0927622194790452	0.0414670590403817	116.087466666667	117.584731250000	125.323589583333	1.74665172011893	0.754302083333333	0.983763675187630	21.0237960416286	9.33839377503704	2.15630373763291	4.79531604932063	0.00167433634252856	1228.96635401212	1.07765335929893	10619208	78	47	23	8	1	2	0	2	2	2	1	0	0	0	0	1	0	0	0	1
122.461177083333	25.0217296868490	0.0901719741597634	0.0644443098264115	120.254060416667	122.180154166667	129.879577083333	1.92139513987845	0.770554166666667	0.981977009210317	34.4818792991333	4.31185194832773	1.42686131886853	7.85400373844310	0.00698233879011911	863.916798685677	1.14057935735151	8319322 	34	14	3	3	1	2	3	1	1	1	2	0	1	1	0	0	0	0	0	2
119.703397916667	16.8033610083361	0.0917035765237774	0.0406797205707219	117.724766666667	119.304337500000	127.088741666667	1.69613676128118	0.737491666666667	0.983470550674113	83.6719785830358	10.3577610605768	2.16534582334736	5.21079873597036	0.00292537363475579	1186.78344272051	1.08166991236611	10374936	74	41	17	8	5	3	2	0	0	0	0	0	0	1	1	0	0	0	0	1
122.674225000000	19.0532204648987	0.0894194316297730	0.0486307528225908	120.623758333333	122.317045833333	130.037145833333	1.81253814509108	0.791814583333333	0.983285269039469	7.21110255092798	6.17138768126082	1.64529008797063	5.95015129797739	0.00602467707730866	1152.25143963588	1.08057448880234	10263735	59	23	13	7	5	5	0	1	1	0	3	0	1	0	0	0	0	0	0	1
119.771318750000	24.0000000000000	0.0914595134709684	0.0660573383305555	117.643843750000	119.452775000000	127.171712500000	1.88978805462062	0.782541666666667	0.982237191489553	27.8926513619627	4.27598173472295	1.42432988106397	8.28686054601386	0.00725266343115313	930.779130099496	1.15567185978578	8466204 	34	14	9	0	3	0	4	2	1	4	0	0	0	0	0	0	1	0	1	2
115.272620833333	20.2837021134844	0.0907711415573562	0.0586735058683359	113.279652083333	114.940981250000	122.355254166667	1.77558366049747	0.746283333333333	0.982710822955249	176.173210222213	5.77261657512430	1.67924725772006	6.30449660941652	0.00553222521185908	1093.59819699751	1.08069620253165	9691922 	45	25	9	7	7	4	0	0	1	0	0	1	0	2	1	0	0	1	0	2
119.361041666667	20.8893187146837	0.0879587427957064	0.0579070471710127	117.321814583333	119.036556250000	126.495950000000	1.82836157036324	0.752668750000000	0.982915471791641	61.0327780786685	6.44214658691209	1.90826212969252	7.48037107819717	0.00800496223837185	954.056579576030	1.16175754625122	8762128 	57	17	9	3	1	4	0	0	2	0	0	1	2	0	1	0	0	0	1	1
92.9659583333333	15.8022461270213	0.0743921457766684	0.0372058559189372	91.7453479166667	92.8515666666667	96.7298208333334	1.77336596164865	0.475135416666667	0.986870350840787	21.6333076527839	9.72846060592163	1.94041803158433	5.16568176293577	0.00140401170149454	1384.46512183469	1.08799902629017	10492448	77	44	28	10	6	3	0	1	1	1	0	0	1	0	0	0	0	0	0	1
